,0,1,2,3,4,5,6,7
406,Shriram Trans,1423.20,0.39,1262714,0.00,1423.20,0,94
407,Siemens,2119.75,-0.98,707215,0.00,2119.75,0,516
408,SIS,427.20,-3.61,445960,427.20,0.00,184,0
409,SJVN,27.95,1.45,10087721,0.00,27.95,0,7126
410,SKF India,2389.40,-1.15,11715,0.00,0.00,0,0
411,Sobha,509.50,-0.80,187671,0.00,509.50,0,972
412,Solar Ind,1557.40,-1.32,53260,0.00,1557.40,0,248
413,Sonata,730.65,7.25,761493,730.65,0.00,565,0
414,South Ind Bk,10.25,-0.49,9939072,10.25,0.00,81,0
415,Spandana Sphoor,746.00,8.91,8499051,0.00,746.00,0,8809
416,SpiceJet,79.70,2.31,7248550,79.70,0.00,1017,0
417,SRF,6623.45,0.56,87374,6623.45,0.00,85,0
418,Star Cement,110.00,0.55,254611,110.00,0.00,2434,0
419,Sterling & Wils,241.55,0.48,1012537,241.55,0.00,7374,0
420,Sterlite Techno,263.80,3.65,2488612,263.80,0.00,106,0
421,Strides Pharma,787.70,0.54,528489,0.00,787.70,0,230
422,Sudarshan Chem,699.75,1.54,1447572,0.00,699.75,0,7
423,SUMITOMO,357.80,-2.03,845562,357.80,0.00,4165,0
424,Sun Pharma,673.95,-0.23,3747803,0.00,673.95,0,5101
425,Sun Pharma Adv,223.60,-1.52,625494,223.60,0.00,1450,0
426,Sun TV Network,521.75,-0.81,1234470,521.75,0.00,8936,0
427,Sundaram Fin,2540.10,0.48,34512,0.00,2540.10,0,9
428,Sundram,810.50,2.89,451660,0.00,810.50,0,1827
429,Sunteck Realty,302.25,0.63,800112,0.00,302.25,0,11322
430,Suprajit Eng,278.45,-1.56,104979,278.45,0.00,150,0
431,Supreme Ind,2228.80,-1.71,80181,0.00,2228.80,0,50
432,Suzlon Energy,7.35,4.26,204370435,7.35,0.00,85531,0
433,Swan Energy,136.45,0.07,97505,0.00,136.45,0,8000
434,Symphony,1071.10,-0.22,153460,1071.10,0.00,1,0
435,Syngene Intl,589.00,-0.04,194805,589.00,0.00,401,0
436,Take Solutions,65.35,-0.98,1107554,65.35,0.00,8923,0
437,Tasty Bite,15544.75,-0.59,855,0.00,0.00,0,0
438,Tata Comm,1141.00,1.72,320588,0.00,1141.00,0,705
439,TATA Cons. Prod,686.95,1.02,2398771,686.95,0.00,180,0
440,Tata Elxsi,3566.15,-0.07,71678,0.00,3566.15,0,11
441,Tata Inv Corp,1099.20,1.05,62212,1099.20,0.00,5,0
442,Tata Motors,334.95,2.86,41278749,334.95,0.00,111558,0
443,Tata Power,108.15,-0.46,19048139,0.00,108.15,0,14156
444,Tata Steel,1120.70,-0.12,9713347,0.00,1120.70,0,892
445,Tata Steel BSL,94.10,-1.10,5095026,94.10,0.00,753,0
446,TCI Express,1444.70,-2.68,118686,1444.70,0.00,76,0
447,TCNS Clothing C,542.55,0.45,29765,542.55,0.00,1471,0
448,TCS,3143.75,0.08,1836060,0.00,3143.75,0,107
449,TeamLease Ser.,3400.50,-1.44,14612,3400.50,0.00,34,0
450,Tech Mahindra,1019.20,0.48,2315912,1019.20,0.00,1266,0
451,Thermax,1504.95,-0.03,74048,1504.95,0.00,26,0
452,Thyrocare Techn,1050.80,0.56,283537,0.00,1050.80,0,1635
453,Time Techno,85.15,-1.28,591826,0.00,85.15,0,140
454,Timken,1319.50,-0.26,18824,0.00,1319.50,0,109
455,Titan Company,1679.50,-0.69,2952017,1679.50,0.00,544,0
456,TML-D,151.90,1.98,2671797,151.90,0.00,14288,0
457,Torrent Pharma,2811.55,1.31,159634,2811.55,0.00,415,0
458,Torrent Power,431.40,-1.81,620183,431.40,0.00,362,0
459,Trent,852.10,-0.31,781342,0.00,852.10,0,290
460,Trident,16.00,-0.62,7166109,16.00,0.00,4556,0
461,TTK Prestige,8903.40,0.63,16715,0.00,8903.40,0,21
462,Tube Investment,1197.85,0.32,40356,1197.85,0.00,21,0
463,TV TodayNetwork,312.95,-0.35,136728,0.00,312.95,0,100
464,TV18 Broadcast,42.30,1.20,11737018,0.00,42.30,0,86540
465,TVS Motor,623.40,-0.24,2035626,0.00,623.40,0,7
466,UCO Bank,13.50,0.75,14487296,0.00,13.50,0,9793
467,Uflex,442.40,0.52,93363,442.40,0.00,179,0
468,Ujjivan Financi,217.75,0.95,600604,0.00,217.75,0,7752
469,Ujjivan Small,30.35,0.50,2944084,30.35,0.00,179,0
470,UltraTechCement,6664.30,0.34,205504,0.00,6664.30,0,12
471,Union Bank,35.45,0.14,19102745,0.00,35.45,0,37941
472,United Brewerie,1337.10,5.51,5523161,1337.10,0.00,182,0
473,United Spirits,629.35,2.47,6477511,0.00,629.35,0,125
474,UPL,836.25,-0.48,4116012,0.00,0.00,0,0
475,V-Guard Ind,260.45,0.29,2218788,0.00,260.45,0,396
476,V-Mart Retail,2752.55,-0.93,10608,0.00,0.00,0,0
477,Vaibhav Global,825.45,-0.01,283391,974.10,0.00,727,0
478,Vakrangee,44.35,1.03,12076801,0.00,44.35,0,76645
479,Vardhman Text,1305.50,0.23,88997,1305.50,0.00,28,0
480,Varroc Engineer,434.15,0.94,260028,434.15,0.00,305,0
481,Varun Beverages,1058.20,2.94,601641,1058.20,0.00,825,0
482,Vedanta,280.85,1.23,12113422,0.00,280.85,0,15601
483,Venkys,2677.00,-1.00,124885,0.00,2677.00,0,1006
484,Vesuvius India,1106.00,0.98,104381,1106.00,0.00,102,0
485,Vinati Organics,1773.80,-0.44,36353,1773.80,0.00,90,0
486,VIP Industries,390.40,0.76,403560,0.00,390.40,0,461
487,Vodafone Idea,9.75,4.28,364137160,9.75,0.00,1355085,0
488,Voltas,1104.45,-0.64,2581739,0.00,1104.45,0,2344
489,VRL Logistics,256.75,-1.25,175357,256.75,0.00,925,0
490,VST,3456.25,3.69,32129,0.00,3456.25,0,52
491,WABCO India,6820.00,-0.50,3172,0.00,6820.00,0,1
492,Welspun Corp,147.75,-0.77,936734,147.75,0.00,3,0
493,Welspun India,92.35,-1.86,1799454,92.35,0.00,3674,0
494,Westlife Dev,484.60,0.35,45048,484.60,0.00,400,0
495,Whirlpool,2189.65,-0.35,72855,2189.65,0.00,158,0
496,Wipro,541.20,0.40,4771716,541.20,0.00,294,0
497,Wockhardt,655.10,0.10,864463,655.10,0.00,5685,0
498,Zee Entertain,218.30,-0.59,21970877,218.30,0.00,1815,0
499,Zensar Tech,286.75,0.58,176406,0.00,286.75,0,75
500,Company,LTP,%Change,Volume,Buy Price,Sell Price,Buy Qty,Sell Qty
